Id,SalePrice
2380,146103.37
2381,157683.37
2382,183350.0
2383,210909.6
2384,235559.35
2385,151680.5
2386,137318.5
2387,135168.75
2388,102682.0
2389,126668.83
2390,133049.33
2391,136537.37
2392,113015.5
2393,161019.81
2394,140912.0
2395,198546.7
2396,147485.0
2397,205816.0
2398,128753.0
2399,63506.0
2400,61376.0
2401,115532.16
2402,134775.5
2403,132481.89
2404,138004.5
2405,156546.5
2406,139739.45
2407,125949.23
2408,137620.75
2409,131644.5
2410,166164.0
2411,123483.5
2412,149967.5
2413,135800.5
2414,131271.25
2415,131028.27
2416,126366.0
2417,125913.25
2418,123245.25
2419,126130.77
2420,126042.49
2421,155135.34
2422,119920.0
2423,131038.72
2424,154736.82
2425,156111.87
2426,132177.25
2427,134793.38
2428,171237.55
2429,114314.5
2430,128837.83
2431,115990.83
2432,136526.25
2433,145219.25
2434,142814.37
2435,152927.61
2436,108193.14
2437,101825.59
2438,121955.82
2439,115357.6
2440,121313.5
2441,112411.25
2442,106177.5
2443,115719.5
2444,126052.5
2445,99580.0
2446,126343.0
2447,211743.2
2448,150619.89
2449,111659.37
2450,171002.84
2451,127743.1
2452,213521.67
2453,102793.0
2454,120874.84
2455,116229.14
2456,137959.85
2457,117278.29
2458,108084.38
2459,110101.0
2460,133878.96
2461,114204.0
2462,136886.25
2463,111317.5
2464,175720.11
2465,131604.54
2466,113725.83
2467,148100.51
2468,98147.08
2469,100527.04
2470,184398.6
2471,197502.76
2472,192726.06
2473,119891.5
2474,103881.08
2475,226630.97
2476,119107.92
2477,134340.5
2478,163443.0
2479,114331.37
2480,139286.64
2481,117363.87
2482,133120.6
2483,117980.0
2484,121184.2
2485,121359.5
2486,154808.0
2487,178583.78
2488,143629.4
2489,152380.27
2490,150496.37
2491,104905.0
2492,185762.5
2493,137900.0
2494,177094.0
2495,105406.0
2496,219699.26
2497,153392.9
2498,114169.16
2499,107976.0
2500,130361.13
2501,133245.75
2502,153615.09
2503,109545.5
2504,198701.45
2505,210499.34
2506,259165.88
2507,321778.19
2508,259970.48
2509,220654.11
2510,240839.04
2511,186648.42
2512,221152.59
2513,214279.36
2514,232482.31
2515,151862.87
2516,156314.16
2517,134202.0
2518,144228.5
2519,227285.15
2520,211351.85
2521,195079.55
2522,225799.25
2523,133705.1
2524,140618.01
2525,146787.97
2526,142240.5
2527,118841.33
2528,128906.0
2529,130895.46333333333
2530,123379.0
2531,233072.12
2532,226337.91
2533,200245.74
2534,243551.03
2535,325455.59
2536,226228.36
2537,239314.18
2538,185542.9
2539,189671.55
2540,181758.56
2541,182424.76
2542,150220.19
2543,132774.26
2544,137570.0
2545,130226.86
2546,141513.5
2547,141121.6
2548,144082.79
2549,159314.48
2550,328990.85
2551,145422.28
2552,122553.18
2553,89785.5
2554,125126.25
2555,112092.54
2556,96644.48
2557,114665.49
2558,157158.64
2559,135147.34
2560,117904.5
2561,126310.0
2562,128430.54
2563,136649.56
2564,169204.4
2565,120507.03
2566,139082.59
2567,126065.15
2568,190055.2
2569,182066.5
2570,128227.31
2571,164151.06
2572,190608.0
2573,231284.5
2574,317119.5
2575,126717.0
2576,132106.51
2577,156457.09
2578,96736.5
2579,76058.0
2580,130478.51
2581,140311.0
2582,123936.0
2583,272545.11
2584,162216.16
2585,175683.82
2586,197732.01
2587,203039.68
2588,146766.7
2589,148674.37
2590,207368.43
2591,213168.95
2592,221841.54
2593,250939.79
2594,176805.61
2595,214887.91
2596,343707.69
2597,179930.0
2598,264215.45
2599,313551.88
2600,156053.23
2601,137750.51333333334
2602,90233.0
2603,94406.5
2604,87039.0
2605,95394.34
2606,145429.3
2607,169957.53
2608,206558.2
2609,160060.97
2610,111922.0
2611,169862.03
2612,156137.24
2613,128100.5
2614,124054.41
2615,151715.0
2616,140650.0
2617,174450.87
2618,185901.2
2619,216143.04
2620,186553.5
2621,184734.02
2622,189558.75
2623,255070.68
2624,266100.65
2625,348255.49
2626,167252.82
2627,191624.65
2628,378965.97
2629,483984.08
2630,329556.13
2631,409192.28
2632,368257.02
2633,316779.41
2634,378923.77
2635,152311.65
2636,191133.0
2637,158437.0
2638,248844.86
2639,181358.25
2640,152217.5
2641,108457.83
2642,192560.45
2643,109781.82
2644,127834.2
2645,97607.0
2646,91336.0
2647,97482.0
2648,140581.47
2649,136677.19
2650,144002.34
2651,151510.25
2652,404764.96
2653,253303.75
2654,242296.79
2655,367045.64
2656,317531.59
2657,327738.01
2658,265125.13
2659,297118.16
2660,318927.2
2661,329624.83
2662,340557.02
2663,287302.87
2664,278871.64
2665,304372.31
2666,280641.11
2667,168422.84
2668,180644.31
2669,179770.34
2670,286004.53
2671,183032.91
2672,178958.35
2673,198946.3
2674,201668.25
2675,162881.03
2676,184338.99
2677,201924.77
2678,269217.6
2679,282164.26
2680,272433.58
2681,385855.29
2682,311557.01
2683,488869.17
2684,291742.3
2685,333458.15
2686,265205.5
2687,318192.91
2688,232834.08
2689,225697.57
2690,405530.41
2691,187627.95
2692,126802.0
2693,192887.92
2694,127207.4
2695,194165.84
2696,184903.74
2697,197707.13
2698,196309.5
2699,179112.16
2700,171724.57
2701,154040.89
2702,119181.5
2703,158035.22
2704,142781.0
2705,126320.66
2706,117761.83
2707,124467.5
2708,137447.0
2709,116963.5
2710,125886.83
2711,270525.15
2712,346368.29
2713,163901.0
2714,150360.15
2715,168296.5
2716,152052.27
2717,183734.46
2718,230058.94
2719,155779.42
2720,159616.58
2721,142552.37
2722,154700.32
2723,145298.45
2724,128534.83
2725,134563.5
2726,147686.0
2727,166323.0
2728,174282.5
2729,150948.07
2730,144263.75
2731,117651.83
2732,117116.75
2733,158219.0
2734,145002.37
2735,133417.75
2736,149209.33
2737,121107.97
2738,131061.65
2739,158567.0
2740,137222.0
2741,147786.37
2742,152801.0
2743,150679.5
2744,145466.0
2745,137547.0
2746,136356.5
2747,163997.22
2748,126008.0
2749,128356.58
2750,135308.5
2751,133056.5
2752,221357.87
2753,152737.5
2754,206417.3
2755,125270.82
2756,93545.0
2757,84980.0
2758,85978.5
2759,164383.9
2760,142184.38
2761,142135.5
2762,146507.0
2763,199905.9
2764,161746.35
2765,264291.87
2766,142130.76
2767,93227.0
2768,123043.25
2769,124068.5
2770,147529.52
2771,122404.0
2772,124396.5
2773,137228.82
2774,139597.43
2775,138529.57
2776,142206.16
2777,149563.0
2778,118170.52
2779,119494.64
2780,115907.75
2781,104605.12
2782,99027.33
2783,98295.08
2784,130323.7
2785,140265.17
2786,65233.5
2787,120734.0
2788,79563.5
2789,222443.47
2790,96002.91
2791,120491.5
2792,87240.5
2793,164164.2
2794,102604.87
2795,111273.08
2796,99664.0
2797,205550.15
2798,126722.15
2799,116888.74
2800,89562.0
2801,117260.5
2802,134982.58
2803,166094.28
2804,148736.9
2805,103105.83
2806,90110.0
2807,156139.27
2808,149728.22
2809,127987.0
2810,139137.0
2811,160075.41
2812,148194.5
2813,145763.83
2814,155761.15
2815,109622.82
2816,247041.87
2817,140570.87
2818,129168.6
2819,168971.74
2820,131147.58
2821,109273.0
2822,201202.4
2823,240235.39
2824,170327.0
2825,150271.28
2826,135555.25
2827,146837.5
2828,211991.4
2829,178243.25
2830,234417.34
2831,190930.6
2832,226850.17
2833,278990.07
2834,223825.39
2835,213605.13
2836,196859.29
2837,162302.85
2838,146889.25
2839,179346.4
2840,196729.07
2841,205927.15
2842,229168.28
2843,144616.65
2844,158699.53
2845,123641.0
2846,213102.88
2847,198331.25
2848,235565.36
2849,209602.42
2850,292980.37
2851,235895.6
2852,230086.6
2853,233324.14
2854,137820.58333333334
2855,193452.09
2856,214168.86
2857,189138.98
2858,195530.22
2859,138577.45
2860,124220.0
2861,130563.5
2862,200836.58
2863,122223.63
2864,261819.63
2865,143070.0
2866,139359.25
2867,102412.5
2868,116722.85
2869,125519.07
2870,162630.5
2871,104519.14
2872,69977.0
2873,110404.79
2874,145618.34
2875,124825.0
2876,160689.45
2877,149891.18
2878,156019.5
2879,146622.34
2880,106854.33
2881,157646.29
2882,161989.84
2883,168132.5
2884,176517.2
2885,179524.87
2886,202886.5
2887,117108.0
2888,120842.08
2889,70801.0
2890,87910.0
2891,137745.37
2892,72433.5
2893,112399.64
2894,65779.0
2895,305292.75
2896,281321.26
2897,197270.6
2898,159253.13
2899,230012.25
2900,155964.55
2901,194301.82
2902,187444.8
2903,343590.85
2904,346456.26
2905,126141.5
2906,194145.74
2907,122845.33
2908,127687.0
2909,142869.02
2910,81591.5
2911,89857.0
2912,153974.5
2913,90713.82
2914,87098.5
2915,86492.0
2916,90240.0
2917,164613.0
2918,117102.75
2919,231518.58
