Id,SalePrice
1820,83687.0
1821,130385.34
1822,155048.22
1823,64331.0
1824,138679.54
1825,140969.4
1826,104089.0
1827,113329.5
1828,139239.56
1829,120120.55
1830,150864.0
1831,166993.4
1832,117586.17
1833,146797.5
1834,137000.09
1835,168148.0
1836,135361.13
1837,96741.0
1838,133029.12
1839,95125.5
1840,165129.12
1841,148744.12
1842,95280.08
1843,142385.2
1844,143387.6
1845,145423.43
1846,150794.0
1847,149008.65
1848,63310.0
1849,119005.9
1850,130086.0
1851,162333.0
1852,131257.75
1853,137910.12
1854,166001.53
1855,152359.75
1856,216211.92
1857,152260.92
1858,142042.58
1859,130450.65
1860,152312.94
1861,129920.57
1862,269288.36
1863,264789.07
1864,264789.07
1865,333681.61
1866,331274.8
1867,247785.52
1868,313777.67
1869,194395.09
1870,254224.05
1871,262261.73
1872,171530.71
1873,224917.5
1874,140737.35
1875,201452.31
1876,192272.0
1877,205705.46
1878,212389.46
1879,138906.1
1880,138356.7
1881,231683.62
1882,261068.43
1883,197432.91
1884,221394.75
1885,267512.06
1886,308283.26
1887,191056.17
1888,294852.35
1889,165107.13
1890,136642.0
1891,143123.5
1892,111472.83
1893,137670.87
1894,129925.19
1895,152113.0
1896,121727.0
1897,114268.5
1898,106068.12
1899,127711.45
1900,136974.5
1901,162800.0
1902,142032.25
1903,199369.37
1904,136298.0
1905,179416.85
1906,150331.96
1907,209217.0
1908,129937.25
1909,139082.84
1910,133703.96
1911,188128.0
1912,252841.77
1913,139011.52
1914,74102.58
1915,331316.46
1916,77387.5
1917,256494.42
1918,139788.0
1919,159162.32
1920,145140.28
1921,399420.5
1922,333061.78
1923,203171.3
1924,217431.01
1925,221476.8
1926,382292.51
1927,141184.0
1928,156040.0
1929,125530.59
1930,135200.5
1931,140024.2
1932,141289.57
1933,175924.51
1934,183156.7
1935,177577.44
1936,194084.53
1937,179660.54
1938,166956.7
1939,243353.24
1940,206107.12
1941,176499.7
1942,192890.9
1943,206777.56
1944,317000.44
1945,379984.33
1946,160841.59
1947,319800.23
1948,171002.35
1949,225224.57
1950,176061.45
1951,265494.85
1952,226968.17
1953,160724.17
1954,204092.5
1955,125682.84
1956,262669.62
1957,164284.49
1958,299719.07
1959,142306.83
1960,114153.5
1961,119747.16
1962,92504.0
1963,114096.5
1964,107713.16
1965,150770.03
1966,153206.1
1967,304843.97
1968,401060.74
1969,362596.0
1970,402715.85
1971,424961.67
1972,351508.72
1973,277960.78
1974,319391.44
1975,443120.68
1976,271954.81
1977,356753.29
1978,357005.97
1979,343254.83
1980,192529.89
1981,333403.4
1982,235366.03
1983,216020.64
1984,167175.04
1985,199311.39
1986,196208.2
1987,183504.17
1988,179633.12
1989,188956.32
1990,213631.9
1991,218511.7
1992,203450.9
1993,172424.44
1994,239587.41
1995,182580.82
1996,256870.51
1997,316810.43
1998,333366.69
1999,252589.47
2000,298073.89
2001,271223.7
2002,225695.99
2003,251984.8
2004,260166.69
2005,247126.99
2006,227266.49
2007,244755.81
2008,209667.35
2009,194572.5
2010,195555.04
2011,149862.41
2012,178388.68
2013,185855.83
2014,195281.85
2015,200927.05
2016,197573.18
2017,203329.28
2018,123250.33
2019,134830.7
2020,114539.99
2021,114889.0
2022,179491.0
2023,153205.66
2024,228122.7
2025,365624.48
2026,181065.53
2027,152625.11
2028,153741.67
2029,169996.56
2030,276039.61
2031,262657.07
2032,282407.97
2033,271233.96
2034,162237.77
2035,198391.78
2036,204775.55
2037,215102.11
2038,312792.32
2039,222824.93
2040,367447.34
2041,287716.74
2042,203023.9
2043,166536.32
2044,171051.0
2045,215519.78
2046,134397.9
2047,154127.4
2048,134792.95
2049,133738.98
2050,181344.65
2051,108379.83
2052,139418.75
2053,144167.25
2054,90793.0
2055,159756.5
2056,128307.75
2057,128723.5
2058,219132.8
2059,128854.5
2060,163155.5
2061,174455.0
2062,136941.75
2063,114186.0
2064,140065.0
2065,119283.33
2066,179085.57
2067,135870.18
2068,135119.64
2069,89797.0
2070,111238.5
2071,108859.0
2072,141795.79
2073,135654.83
2074,171462.56
2075,147151.74
2076,122293.87
2077,146641.0
2078,130212.25
2079,132487.0
2080,113644.83
2081,120371.5
2082,128305.69
2083,140673.05
2084,113860.0
2085,132035.25
2086,125564.17
2087,121105.5
2088,104985.79
2089,97753.5
2090,134327.26
2091,125347.71
2092,133254.26
2093,134225.34
2094,126830.15
2095,150894.35
2096,90504.58
2097,102471.12
2098,148037.07
2099,73633.5
2100,122784.71
2101,117257.32
2102,146569.98
2103,113016.5
2104,128255.45
2105,136861.16
2106,87893.5
2107,229937.51
2108,119602.25
2109,119447.5
2110,127378.55
2111,158192.74
2112,140220.98
2113,117814.0
2114,105874.66
2115,152591.29
2116,118557.0
2117,149690.73
2118,115015.5
2119,109167.5
2120,117340.5
2121,98052.75
2122,112557.04
2123,94025.5
2124,176523.5
2125,136888.89
2126,167865.48
2127,160304.71
2128,135931.11
2129,105573.33
2130,150388.64
2131,163444.0
2132,116157.5
2133,121147.5
2134,122246.54
2135,112549.0
2136,85854.04
2137,120434.5
2138,138110.87
2139,152757.87
2140,137232.5
2141,146029.52
2142,140891.12
2143,146558.73
2144,122056.75
2145,135881.25
2146,153136.83
2147,159588.6
2148,126126.0
2149,136020.6
2150,213446.25
2151,125294.95
2152,184658.0
2153,160727.0
2154,107096.5
2155,128819.17
2156,233953.99
2157,228990.18
2158,233876.53
2159,216011.4
2160,168915.42
2161,250860.37
2162,434570.41
2163,342172.57
2164,256250.51
2165,180020.84
2166,144513.75
2167,199994.89
2168,209637.75
2169,192111.85
2170,222163.65
2171,142198.82
2172,143177.87
2173,159736.7
2174,245272.26
2175,306657.52
2176,332129.39
2177,254500.7
2178,228025.08
2179,140290.0
2180,207051.17
2181,193256.91
2182,226675.74
2183,198839.25
2184,139273.25
2185,138646.5
2186,148340.21
2187,149440.0
2188,153469.84
2189,168476.74
2190,88934.0
2191,91259.0
2192,89965.5
2193,102729.5
2194,104859.64
2195,113838.0
2196,113539.5
2197,112711.5
2198,148095.1
2199,164851.28
2200,128014.04
2201,131436.58
2202,204497.0
2203,161696.0
2204,173553.74
2205,110985.35
2206,136478.0
2207,222340.98
2208,228387.87
2209,192360.0
2210,133915.54
2211,116581.5
2212,118092.54
2213,103860.87
2214,145464.32
2215,112339.5
2216,144164.44
2217,78904.83
2218,93579.12
2219,83182.58
2220,93059.0
2221,333235.81
2222,220763.11
2223,252453.44
2224,219829.18
2225,140993.29
2226,179725.15
2227,191371.25
2228,292726.88
2229,249006.0
2230,157602.38
2231,212929.75
2232,180312.75
2233,178791.89
2234,272728.8
2235,206254.74
2236,281938.74
2237,345042.55
2238,198007.81
2239,122687.0
2240,165950.02
2241,150441.5
2242,141186.1
2243,139743.88
2244,103268.0
2245,99658.5
2246,144521.62
2247,101589.37
2248,123426.83
2249,126591.5
2250,137553.0
2251,132300.87
2252,184073.5
2253,155270.4
2254,178873.66
2255,193593.68
2256,184041.4
2257,196069.53
2258,174613.92
2259,177287.0
2260,152621.58
2261,196576.61
2262,216532.68
2263,339920.12
2264,429499.19
2265,173862.17
2266,298194.99
2267,367414.16
2268,393874.2
2269,166354.86
2270,183459.9
2271,221735.0
2272,203549.03
2273,164706.72
2274,170448.0
2275,166627.87
2276,170124.79
2277,190284.28
2278,155138.5
2279,122395.47
2280,110300.75
2281,179174.28
2282,181863.29
2283,94298.0
2284,109708.61
2285,146930.45
2286,130422.83
2287,336355.06
2288,269198.09
2289,371601.99
2290,419048.45
2291,319968.39
2292,416532.42
2293,437623.12
2294,384280.06
2295,432144.12
2296,262631.75
2297,322923.49
2298,313339.8
2299,369519.47
2300,317755.75
2301,285944.86
2302,226437.76
2303,243334.19
2304,245965.1
2305,183521.51
2306,184359.03
2307,190448.62
2308,215052.96
2309,283996.67
2310,216707.81
2311,191592.05
2312,180652.92
2313,174616.3
2314,176558.23
2315,176278.68
2316,183845.57
2317,180528.5
2318,176556.38
2319,177295.62
2320,180899.18
2321,255309.4
2322,168038.54
2323,179086.08
2324,167942.95
2325,219321.59
2326,167486.56
2327,206818.37
2328,214569.02
2329,184042.05
2330,179594.4
2331,351250.14
2332,359526.01
2333,304408.79
2334,256941.16
2335,277312.0
2336,324986.2
2337,202299.6
2338,294679.82
2339,229957.93
2340,390432.23
2341,215826.02
2342,241517.33
2343,216492.44
2344,229469.71
2345,246210.42
2346,226047.99
2347,197375.1
2348,227705.17
2349,155916.81
2350,288463.25
2351,257568.32
2352,240625.53
2353,223091.28
2354,129986.02
2355,149797.88
2356,153159.22
2357,199917.25
2358,202199.25
2359,120725.04
2360,120451.7
2361,139741.0
2362,255568.38
2363,144519.0
2364,154244.5
2365,223780.23
2366,200031.59
2367,218233.72
2368,195700.55
2369,213577.44
2370,168979.19
2371,169734.47
2372,175289.77
2373,286873.67
2374,299971.01
2375,238006.49
2376,265954.35
2377,363975.56
2378,138004.5
2379,198896.5
2380,147416.22
2381,158955.32
2382,181270.12
2383,207794.47
2384,240593.73
2385,152539.0
2386,140053.5
2387,133986.49
2388,100647.14
2389,127198.0
2390,135817.97
2391,135259.1
2392,115503.04
2393,161503.4
2394,145057.5
2395,191454.2
2396,152313.5
2397,205323.2
2398,129397.0
2399,61271.5
2400,61994.0
2401,116629.57
2402,137120.0
2403,133086.44
2404,144351.5
2405,158124.5
2406,138576.5
2407,126931.82
2408,140173.5
2409,134874.0
2410,165575.5
2411,123085.33
2412,153412.25
2413,140632.0
2414,133099.0
2415,132769.57
2416,129306.0
2417,129802.25
2418,121612.25
2419,130485.48
2420,125415.83
2421,152711.37
2422,119618.16
2423,131067.24
2424,153447.27
2425,166231.59
2426,133488.0
2427,140495.61
2428,171197.8
2429,117121.0
2430,129686.43
2431,117959.33
2432,137745.25
2433,142964.75
2434,144157.5
2435,151656.5
2436,112454.0
2437,106112.94
2438,118880.07
2439,119267.17
2440,124168.9
2441,106868.5
2442,104391.0
2443,116363.0
2444,128984.5
2445,93319.58
2446,128374.44
2447,207125.38
2448,149020.58
2449,115072.66
2450,165825.9
2451,129371.8
2452,203513.85
2453,104938.25
2454,125805.03
2455,107023.34
2456,137622.5
2457,116621.5
2458,114031.37
2459,112039.0
2460,133475.32
2461,118575.0
2462,133766.21
2463,116362.0
2464,173223.88
2465,133661.32
2466,116049.0
2467,144543.24
2468,96205.66
2469,97733.62
2470,179893.7
2471,188149.57
2472,183558.22
2473,117762.14
2474,110364.13
2475,218115.95
2476,109022.08
2477,132350.1
2478,157619.37
2479,117601.25
2480,138367.43
2481,123262.45
2482,135706.3
2483,114536.49
2484,123381.43
2485,122129.5
2486,154924.5
2487,166637.4
2488,143802.75
2489,153800.05
2490,152956.88
2491,95482.0
2492,186049.9
2493,136864.05
2494,171418.5
2495,103640.5
2496,219598.3
2497,149550.0
2498,116742.17
2499,96919.6
2500,133875.62
2501,137571.75
2502,149791.79
2503,108020.0
2504,197395.4
2505,208802.12
2506,252967.05
2507,321811.21
2508,252208.46
2509,221457.58
2510,235711.99
2511,186721.41
2512,217289.57
2513,216366.34
2514,231193.1
2515,150997.0
2516,158569.59
2517,135796.0
2518,144337.64
2519,227782.5
2520,211149.85
2521,197666.1
2522,222122.79
2523,131983.83
2524,140958.6
2525,145214.1
2526,142166.87
2527,123796.83
2528,126393.43
2529,130112.3
2530,119083.1
2531,233200.76
2532,227437.37
2533,198496.41
2534,243269.6
2535,315561.91
2536,224460.62
2537,245612.29
2538,188255.57
2539,189534.25
2540,181841.73
2541,184537.5
2542,160455.01
2543,129083.36
2544,135847.5
2545,128566.0
2546,143939.82
2547,140235.07
2548,157331.3
2549,157872.21
2550,358724.35
2551,145377.28
2552,122122.72
2553,89507.0
2554,123870.0
2555,114881.83
2556,104546.32
2557,115756.5
2558,151804.17
2559,136649.64
2560,122235.0
2561,128070.44
2562,132301.29
2563,141361.64
2564,165471.9
2565,122894.86
2566,146013.48
2567,123617.06
2568,188948.5
2569,189616.75
2570,131930.34
2571,166151.54
2572,198896.56
2573,227179.25
2574,322889.75
2575,127212.5
2576,134900.37
2577,161485.34
2578,97032.5
2579,87753.0
2580,125452.0
2581,135695.25
2582,120981.75
2583,280547.19
2584,163602.76
2585,176585.84
2586,199627.06
2587,195896.1
2588,147514.68
2589,145999.2
2590,213156.11
2591,211512.9
2592,223671.17
2593,265952.05
2594,175113.9
2595,221324.12
2596,333122.17
2597,179722.0
2598,263535.7
2599,322086.14
2600,148166.08
2601,136705.02
2602,90530.0
2603,96530.5
2604,90259.0
2605,97899.0
2606,145073.64
2607,172721.49
2608,196579.25
2609,161866.03
2610,111964.33
2611,153500.25
2612,153557.74
2613,128238.75
2614,125483.98
2615,151596.0
2616,141492.5
2617,180309.5
2618,184898.15
2619,217499.2
2620,187764.0
2621,182497.15
2622,190721.75
2623,252361.85
2624,276985.86
2625,341594.83
2626,167326.3
2627,190729.12
2628,384393.67
2629,496453.2
2630,337618.46
2631,417153.38
2632,369393.34
2633,326949.51
2634,390875.81
2635,149845.6
2636,190685.25
2637,164936.5
2638,254185.98
2639,176056.0
2640,150433.5
2641,110440.83
2642,191721.17
2643,115243.25
2644,128045.65
2645,98190.04
2646,91553.0
2647,100299.0
2648,141445.5
2649,137165.68
2650,146585.33
2651,154216.75
2652,403322.53
2653,244731.9
2654,240753.78
2655,359440.39
2656,314036.44
2657,332134.94
2658,283527.95
2659,308112.66
2660,338048.88
2661,328082.06
2662,326884.7
2663,273121.05
2664,283591.18
2665,307583.72
2666,286286.63
2667,168813.21
2668,182204.19
2669,181863.89
2670,287147.69
2671,181719.94
2672,177133.45
2673,203380.1
2674,199037.25
2675,170135.3
2676,191420.96
2677,198185.1
2678,264307.63
2679,279214.33
2680,263300.58
2681,377473.39
2682,307313.84
2683,501037.42
2684,290576.63
2685,328867.73
2686,260476.82
2687,323771.21
2688,228877.84
2689,219702.69
2690,416281.08
2691,189649.2
2692,135619.22
2693,194539.34
2694,129896.47
2695,194820.34
2696,185085.45
2697,192055.78
2698,201939.0
2699,183102.12
2700,175579.17
2701,151029.8
2702,119558.55
2703,154991.32
2704,141060.7
2705,128204.68
2706,116602.5
2707,125151.0
2708,136829.25
2709,108764.5
2710,122713.41
2711,276472.46
2712,349289.36
2713,169524.95
2714,149930.53
2715,167749.38
2716,160325.86
2717,188130.33
2718,224856.32
2719,153590.36
2720,163344.43
2721,143549.5
2722,162295.58
2723,147161.12
2724,130371.43
2725,136060.25
2726,150200.6
2727,170522.5
2728,173541.0
2729,153831.93
2730,145727.0
2731,116515.5
2732,117096.5
2733,159942.0
2734,143837.7
2735,134516.0
2736,145921.48
2737,120342.83
2738,132685.61
2739,159351.87
2740,142927.9
2741,148412.5
2742,153632.87
2743,150147.5
2744,144929.5
2745,138076.75
2746,138240.0
2747,161239.38
2748,128914.55
2749,129276.08
2750,134701.58
2751,128881.0
2752,226548.94
2753,151579.05
2754,189479.0
2755,129086.5
2756,97374.33
2757,81102.5
2758,94325.0
2759,161369.0
2760,137340.66
2761,145651.5
2762,146324.5
2763,190652.0
2764,169541.5
2765,254520.4
2766,144034.5
2767,90303.64
2768,129460.33
2769,127719.5
2770,147251.9
2771,122299.5
2772,124171.25
2773,137199.72
2774,139592.91
2775,136486.09
2776,140654.54
2777,149429.4
2778,118824.44
2779,122021.14
2780,112601.0
2781,103172.0
2782,101772.0
2783,104340.37
2784,130381.0
2785,139803.42
2786,76886.0
2787,119100.33
2788,88934.5
2789,213340.16
2790,97574.66
2791,121610.55
2792,83826.5
2793,169926.21
2794,102936.33
2795,112567.04
2796,103638.0
2797,200954.06
2798,119784.17
2799,122660.94
2800,86235.5
2801,116433.5
2802,133536.47
2803,172710.84
2804,145802.3
2805,97072.0
2806,96557.0
2807,149324.27
2808,152507.87
2809,133517.5
2810,136981.5
2811,157973.0
2812,147379.5
2813,150100.19
2814,158452.15
2815,100121.5
2816,240810.42
2817,138633.47
2818,134173.1
2819,177737.0
2820,130823.5
2821,106412.5
2822,188050.7
2823,230259.89
2824,180612.0
2825,149866.07
2826,138041.75
2827,142950.38
2828,212693.25
2829,184123.85
2830,229870.48
2831,192102.04
2832,224018.78
2833,295116.65
2834,221516.23
2835,217516.9
2836,197467.59
2837,160637.82
2838,146463.5
2839,180241.1
2840,196869.9
2841,203924.47
2842,226215.15
2843,147602.93
2844,156653.0
2845,121341.38
2846,209901.88
2847,200457.0
2848,231581.76
2849,207435.66
2850,282045.18
2851,235507.22
2852,224661.44
2853,233907.94
2854,138174.5
2855,197342.18
2856,213743.13
2857,190704.85
2858,195735.79
2859,140639.9
2860,126941.0
2861,132526.5
2862,195974.87
2863,121433.52
2864,262699.33
2865,142309.54
2866,136366.68
2867,104182.0
2868,114667.15
2869,120110.48
2870,158405.34
2871,108202.37
2872,67310.04
2873,105322.15
2874,141630.89
2875,115174.54
2876,160551.4
2877,148447.5
2878,161688.0
2879,143614.5
2880,106068.74
2881,150116.84
2882,158763.21
2883,165992.0
2884,180397.9
2885,176070.1
2886,188683.05
2887,106932.64
2888,126196.0
2889,65601.5
2890,92827.5
2891,138709.0
2892,66127.5
2893,111355.37
2894,66471.0
2895,321757.09
2896,292013.04
2897,202747.3
2898,160661.47
2899,241390.61
2900,157899.64
2901,198638.05
2902,188958.61
2903,342935.69
2904,341718.21
2905,122250.43
2906,192727.4
2907,126621.07
2908,125929.5
2909,141607.67
2910,85604.0
2911,91577.0
2912,154393.0
2913,91648.99
2914,88957.0
2915,88734.0
2916,91956.54
2917,156746.74
2918,116388.75
2919,222049.07
